duration,forward_packets,backward_packets,total_packets,forward_bytes,backward_bytes,total_bytes,average_packet_size,packets_per_second,bytes_per_second,target
71.169327,8,5,13,56,11601,11657,897.1538462,0.182662961,163.792472,1
0.512405,3,6,9,26,11601,11627,1291.888889,17.56423142,22691.03541,1
71.105339,8,6,14,56,11601,11657,833.0714286,0.196890982,163.9398696,1
0.514095,2,4,6,20,11601,11621,1936.833333,11.67099466,22604.77149,1
71.143293,8,5,13,56,11601,11657,897.1538462,0.182729804,163.8524098,1
0.515478,3,4,7,26,11601,11627,1661.0,13.579629,22555.76378,1
71.136358,8,5,13,56,11607,11663,897.6153846,0.182747618,163.9527286,1
0.500272,3,4,7,26,11601,11627,1661.0,13.99238814,23241.3567,1
71.145041,8,5,13,56,11607,11663,897.6153846,0.182725315,163.9327188,1
0.501139,3,5,8,26,11601,11627,1453.375,15.96363484,23201.14779,1
71.134449,8,5,13,56,11607,11663,897.6153846,0.182752523,163.9571286,1
0.500459,3,5,8,26,11601,11627,1453.375,15.98532547,23232.67241,1
71.142031,8,5,13,56,11607,11663,897.6153846,0.182733046,163.9396547,1
0.501134,3,4,7,26,11601,11627,1661.0,13.96831985,23201.37927,1
71.140167,8,5,13,56,11607,11663,897.6153846,0.182737834,163.9439503,1
1.273086,3,6,9,26,11601,11627,1291.888889,7.069436,9132.92582,1
70.383473,8,4,12,56,11607,11663,972.4166667,0.170494571,165.7065147,1
0.501165,3,5,8,26,11601,11627,1453.375,15.96280666,23199.94413,1
71.61825,8,6,14,56,11607,11663,833.5,0.1954809,162.849553,1
1.275798,3,6,9,26,11601,11627,1291.888889,7.0544083,9113.5117,1
70.86204,8,4,12,56,11601,11657,971.9166667,0.169343135,164.5027436,1
1.275841,3,5,8,26,11601,11627,1453.375,6.270373816,9113.204545,1
70.860991,8,6,14,56,11601,11657,833.0714286,0.197569915,164.5051789,1
1.275676,3,4,7,26,11601,11627,1661.0,5.487286741,9114.383276,1
70.861288,8,5,13,56,11601,11657,897.1538462,0.18345701,164.5044894,1
1.27579,3,4,7,26,11601,11627,1661.0,5.486796416,9113.568848,1
70.862326,8,5,13,56,11601,11657,897.1538462,0.183454322,164.5020797,1
1.274722,3,5,8,26,11601,11627,1453.375,6.275878191,9121.204467,1
70.862282,8,5,13,56,11601,11657,897.1538462,0.183454436,164.5021819,1
1.274808,3,5,8,26,11601,11627,1453.375,6.275454814,9120.58914,1
70.860321,8,4,12,56,11601,11657,971.9166667,0.169347243,164.5067343,1
1.274804,3,5,8,26,11601,11627,1453.375,6.275474504,9120.617758,1
70.859706,8,6,14,56,11601,11657,833.0714286,0.197573498,164.5081621,1
1.318697,3,4,7,26,11607,11633,1661.857143,5.308270209,8821.586763,1
70.795298,8,5,13,56,11601,11657,897.1538462,0.183628014,164.657828,1
1.318613,3,5,8,26,11607,11633,1454.125,6.066980987,8822.148727,1
70.799028,9,5,14,62,11607,11669,833.9285714,0.197742828,164.8186469,1
1.318786,3,5,8,26,11607,11633,1454.125,6.066185113,8820.991427,1
70.79982,8,6,14,56,11607,11663,833.5,0.197740616,164.7320572,1
0.836053,3,5,8,26,11601,11627,1453.375,9.568771358,13907.01307,1
70.795017,8,4,12,56,11607,11663,972.4166667,0.169503455,164.7432333,1
0.820053,3,6,9,26,11601,11627,1291.888889,10.9749004,14178.35189,1
0.819883,3,4,7,26,11601,11627,1661.0,8.537803565,14181.29172,1
0.870898,3,5,8,26,11607,11633,1454.125,9.185920739,13357.477,1
71.224322,8,6,14,56,11607,11663,833.5,0.196562068,163.7502425,1
0.870817,3,4,7,26,11607,11633,1661.857143,8.038428281,13358.71946,1
71.223516,8,5,13,56,11607,11663,897.6153846,0.182523985,163.7520956,1
0.871873,3,5,8,26,11607,11633,1454.125,9.175648288,13342.53957,1
71.219433,8,6,14,56,11607,11663,833.5,0.196575561,163.7614835,1
0.871935,3,5,8,26,11607,11633,1454.125,9.174995843,13341.59083,1
0.871857,3,5,8,26,11607,11633,1454.125,9.175816676,13342.78442,1
71.217665,9,4,13,62,11607,11669,898.0769231,0.182538981,163.8497977,1
0.871989,3,4,7,26,11607,11633,1661.857143,8.027624202,13340.76462,1
0.107086,3,6,9,26,11607,11633,1292.555556,84.04459967,108632.3142,1
0.107273,3,5,8,26,11607,11633,1454.125,74.57608159,108442.9446,1
0.107423,3,5,8,26,11607,11633,1454.125,74.47194735,108291.5204,1
0.10719,3,4,7,26,11607,11633,1661.857143,65.30459931,108526.9148,1
0.107475,3,5,8,26,11607,11633,1454.125,74.43591533,108239.1254,1
0.107434,3,4,7,26,11607,11633,1661.857143,65.156282,108280.4326,1
0.107589,3,5,8,26,11607,11633,1454.125,74.35704394,108124.4365,1
0.107105,3,4,7,26,11607,11633,1661.857143,65.35642594,108613.0433,1
0.260481,3,6,9,26,11607,11633,1292.555556,34.55146441,44659.68727,1
71.282366,9,4,13,62,11601,11663,897.6153846,0.182373296,163.6169035,1
0.260382,3,6,9,26,11607,11633,1292.555556,34.56460124,44676.66736,1
71.60267,8,6,14,56,11607,11663,833.5,0.195523435,162.8849874,1
0.260582,3,4,7,26,11607,11633,1661.857143,26.86294525,44642.37745,1
71.600473,9,6,15,62,11607,11669,778.3333333,0.209495823,162.9737837,1
0.300779,3,6,9,26,11607,11633,1292.555556,29.92230176,38676.23737,1
71.550527,9,5,14,62,11607,11669,833.9285714,0.195665924,163.0875479,1
0.300746,3,7,10,26,11607,11633,1163.3,33.25065005,38680.4812,1
71.549622,9,5,14,62,11607,11669,833.9285714,0.195668399,163.0896107,1
0.300933,3,4,7,26,11607,11633,1661.857143,23.26099165,38656.44512,1
71.549048,9,5,14,62,11607,11669,833.9285714,0.195669969,163.0909191,1
0.253628,3,5,8,26,11601,11627,1453.375,31.54225874,45842.7303,1
71.549565,8,5,13,56,11607,11663,897.6153846,0.18169223,163.0058827,1
0.5275,3,6,9,26,11601,11627,1291.888889,17.06161137,22041.70616,1
71.274061,8,5,13,56,11607,11663,897.6153846,0.182394546,163.6359685,1
0.513809,3,6,9,26,11601,11627,1291.888889,17.51623658,22629.03141,1
71.264743,8,5,13,56,11607,11663,897.6153846,0.182418394,163.6573642,1
0.514758,2,5,7,20,11601,11621,1660.142857,13.59862304,22575.65691,1
71.261048,8,6,14,56,11607,11663,833.5,0.196460765,163.6658501,1
0.51496,3,5,8,26,11601,11627,1453.375,15.5351872,22578.4527,1
71.260117,8,5,13,56,11607,11663,897.6153846,0.182430237,163.6679884,1
0.515158,2,5,7,20,11601,11621,1660.142857,13.58806424,22558.1278,1
71.259279,8,5,13,56,11607,11663,897.6153846,0.182432382,163.6699131,1
0.518929,3,4,7,26,11601,11627,1661.0,13.48932128,22405.76264,1
71.444465,8,6,14,56,11601,11657,833.0714286,0.195956398,163.1616949,1
0.518242,2,5,7,20,11601,11621,1660.142857,13.5072032,22423.88691,1
0.518644,3,4,7,26,11601,11627,1661.0,13.49673379,22418.07483,1
71.445725,8,6,14,56,11601,11657,833.0714286,0.195952942,163.1588174,1
0.519257,3,5,8,26,11601,11627,1453.375,15.40662909,22391.60955,1
1.02827,3,5,8,26,11607,11633,1454.125,7.780057767,11313.1765,1
70.989174,9,3,12,62,11601,11663,972.4166667,0.16903986,164.2926568,1
1.028173,3,6,9,26,11607,11633,1292.555556,8.753390723,11314.24381,1
70.991808,9,6,15,62,11601,11663,777.9333333,0.211291985,164.2865611,1
1.028226,3,6,9,26,11607,11633,1292.555556,8.752939529,11313.66062,1
70.990159,9,6,15,62,11601,11663,777.9333333,0.211296893,164.2903772,1
1.028214,3,4,7,26,11607,11633,1661.857143,6.807921308,11313.79265,1
70.98886,8,5,13,56,11601,11657,897.1538462,0.183127324,164.2088632,1
0.859038,3,7,10,26,11607,11633,1163.3,11.64092857,13541.89221,1
70.972731,9,6,15,62,11601,11663,777.9333333,0.211348778,164.3307202,1
0.856967,3,6,9,26,11607,11633,1292.555556,10.50215469,13574.61839,1
70.980265,8,6,14,56,11601,11657,833.0714286,0.197237922,164.2287472,1
0.858943,3,5,8,26,11607,11633,1454.125,9.313772858,13543.38996,1
70.978174,8,6,14,56,11601,11657,833.0714286,0.197243733,164.2335854,1
0.81392,3,6,9,26,11607,11633,1292.555556,11.0575978,14292.55947,1
70.976731,9,6,15,62,11607,11669,778.3333333,0.211336868,164.4059938,1
0.812446,3,5,8,26,11607,11633,1454.125,9.84680828,14318.49009,1
70.977674,8,6,14,56,11607,11663,833.5,0.197245122,164.3192759,1
0.798339,3,5,8,26,11607,11633,1454.125,10.0208057,14571.50409,1
70.975927,9,4,13,62,11607,11669,898.0769231,0.183160693,164.4078562,1
0.798506,3,6,9,26,11607,11633,1292.555556,11.27104868,14568.45659,1
70.975132,9,5,14,62,11607,11669,833.9285714,0.197252187,164.4096978,1
0.532683,3,5,8,26,11601,11627,1453.375,15.01831296,21827.24059,1
70.974442,8,5,13,56,11607,11663,897.6153846,0.183164526,164.3267586,1
1.351311,3,6,9,26,11601,11627,1291.888889,6.660198874,8604.236923,1
70.177303,8,6,14,56,11607,11663,833.5,0.1994947,166.1933346,1
1.353275,3,5,8,26,11601,11627,1453.375,5.911584859,8591.749644,1
70.137388,8,6,14,56,11607,11663,833.5,0.199608232,166.2879148,1
70.135158,8,5,13,56,11607,11663,897.6153846,0.185356394,166.293202,1
1.351711,3,6,9,26,11601,11627,1291.888889,6.658227979,8601.690746,1
70.138687,8,6,14,56,11607,11663,833.5,0.199604535,166.2848351,1
1.35263,3,5,8,26,11601,11627,1453.375,5.914403791,8595.84661,1
70.298473,8,5,13,56,11607,11663,897.6153846,0.184925781,165.9068754,1
1.401718,3,6,9,26,11607,11633,1292.555556,6.420692322,8299.101531,1
70.241632,8,6,14,56,11607,11663,833.5,0.199311998,166.0411307,1
1.401627,3,6,9,26,11607,11633,1292.555556,6.421109182,8299.640347,1
70.202557,8,6,14,56,11607,11663,833.5,0.199422936,166.1335498,1
1.401904,3,5,8,26,11607,11633,1454.125,5.706524841,8298.000434,1
70.24163,8,4,12,56,11607,11663,972.4166667,0.17083886,166.0411354,1
0.904238,3,5,8,26,11601,11627,1453.375,8.847228274,12858.34039,1
70.24027,8,6,14,56,11601,11657,833.0714286,0.199315863,165.9589293,1
0.901705,3,5,8,26,11601,11627,1453.375,8.872081224,12894.46105,1
70.242093,8,5,13,56,11601,11657,897.1538462,0.185074212,165.9546221,1
0.904282,3,7,10,26,11601,11627,1162.7,11.05849724,12857.71474,1
70.247721,8,6,14,56,11601,11657,833.0714286,0.199294722,165.9413264,1
0.904278,3,4,7,26,11601,11627,1661.0,7.740982309,12857.77161,1
70.245715,8,7,15,56,11601,11657,777.5333333,0.213536157,165.9460652,1
0.889297,3,4,7,26,11607,11633,1661.857143,7.87138605,13081.11913,1
0.890155,3,5,8,26,11607,11633,1454.125,8.987198859,13068.51054,1
70.722592,8,6,14,56,11601,11657,833.0714286,0.197956545,164.8271036,1
0.890356,3,5,8,26,11607,11633,1454.125,8.985169977,13065.56029,1
0.890309,3,4,7,26,11607,11633,1661.857143,7.862438771,13066.25003,1
0.875616,3,5,8,26,11607,11633,1454.125,9.1364251,13285.50415,1
0.875526,3,4,7,26,11607,11633,1661.857143,7.995193746,13286.86984,1
0.875652,3,5,8,26,11607,11633,1454.125,9.136049481,13284.95795,1
0.875619,3,5,8,26,11607,11633,1454.125,9.136393797,13285.45863,1
0.262497,3,6,9,26,11607,11633,1292.555556,34.28610613,44316.69695,1
71.278713,9,5,14,62,11607,11669,833.9285714,0.196412076,163.7094654,1
0.262438,3,6,9,26,11607,11633,1292.555556,34.29381416,44326.66001,1
71.277411,8,5,13,56,11607,11663,897.6153846,0.182385974,163.6282777,1
0.262453,3,5,8,26,11607,11633,1454.125,30.48164814,44324.12661,1
71.27824,9,5,14,62,11607,11669,833.9285714,0.196413379,163.7105518,1
0.264052,3,5,8,26,11607,11633,1454.125,30.2970627,44055.7163,1
71.27692,8,5,13,56,11607,11663,897.6153846,0.18238723,163.6294049,1
0.303017,3,5,8,26,11607,11633,1454.125,26.40115901,38390.58535,1
71.226245,9,5,14,62,11607,11669,833.9285714,0.196556761,163.8300601,1
0.255626,3,5,8,26,11601,11627,1453.375,31.29572109,45484.41864,1
71.226082,8,5,13,56,11607,11663,897.6153846,0.18251741,163.7461962,1
0.527447,3,4,7,26,11601,11627,1661.0,13.27147562,22043.921,1
70.953087,8,5,13,56,11607,11663,897.6153846,0.183219653,164.3762166,1
0.529554,3,5,8,26,11601,11627,1453.375,15.10705235,21956.21221,1
70.953671,8,5,13,56,11607,11663,897.6153846,0.183218145,164.3748637,1
0.529606,3,5,8,26,11601,11627,1453.375,15.10556905,21954.05641,1
70.95322,8,5,13,56,11607,11663,897.6153846,0.18321931,164.3759085,1
0.51514,3,5,8,26,11601,11627,1453.375,15.5297589,22570.56334,1
70.945269,8,4,12,56,11607,11663,972.4166667,0.169144471,164.3943305,1
0.515284,3,5,8,26,11601,11627,1453.375,15.52541899,22564.25583,1
70.945531,8,5,13,56,11607,11663,897.6153846,0.183239167,164.3937234,1
0.515474,3,4,7,26,11601,11627,1661.0,13.57973438,22555.93881,1
70.94369,8,4,12,56,11607,11663,972.4166667,0.169148236,164.3979894,1
0.515703,3,5,8,26,11601,11627,1453.375,15.51280485,22545.92275,1
70.944267,8,4,12,56,11601,11657,971.9166667,0.16914686,164.3120789,1
0.515119,3,4,7,26,11601,11627,1661.0,13.58909301,22571.48348,1
71.45738,8,6,14,56,11607,11663,833.5,0.195920981,163.2161717,1
0.515479,3,4,7,26,11601,11627,1661.0,13.57960266,22555.72002,1
71.45512,8,6,14,56,11607,11663,833.5,0.195927178,163.2213339,1
0.515673,3,4,7,26,11601,11627,1661.0,13.57449391,22547.23439,1
71.51211,8,6,14,56,11607,11663,833.5,0.195771038,163.0912582,1
0.509179,3,5,8,26,11607,11633,1454.125,15.71156705,22846.58244,1
1.030466,3,6,9,26,11607,11633,1292.555556,8.733912618,11289.06728,1
70.997054,8,5,13,56,11607,11663,897.6153846,0.183106189,164.2744219,1
1.030515,3,6,9,26,11607,11633,1292.555556,8.733497329,11288.53049,1
70.997133,9,5,14,62,11607,11669,833.9285714,0.197191061,164.3587495,1
1.030472,3,4,7,26,11607,11633,1661.857143,6.793003594,11289.00154,1
70.996134,9,6,15,62,11607,11669,778.3333333,0.21127911,164.3610623,1
0.855036,3,5,8,26,11607,11633,1454.125,9.356331195,13605.2751,1
70.986513,9,6,15,62,11607,11669,778.3333333,0.211307745,164.3833386,1
0.859235,3,5,8,26,11607,11633,1454.125,9.310607692,13538.78741,1
70.980165,8,5,13,56,11607,11663,897.6153846,0.183149757,164.3135093,1
0.859316,3,5,8,26,11607,11633,1454.125,9.309730064,13537.51123,1
70.979131,8,4,12,56,11607,11663,972.4166667,0.169063777,164.3159029,1
0.860812,3,6,9,26,11607,11633,1292.555556,10.45524458,13513.98447,1
70.978074,9,4,13,62,11607,11669,898.0769231,0.183155153,164.4028831,1
0.800619,3,5,8,26,11607,11633,1454.125,9.992268482,14530.00741,1
70.973148,8,4,12,56,11607,11663,972.4166667,0.169078029,164.3297547,1
0.800637,3,5,8,26,11607,11633,1454.125,9.992043835,14529.68074,1
70.973484,9,6,15,62,11607,11669,778.3333333,0.211346536,164.4135153,1
0.534955,3,5,8,26,11601,11627,1453.375,14.95452889,21734.53842,1
70.972367,8,6,14,56,11607,11663,833.5,0.197259872,164.331563,1
0.534946,3,5,8,26,11601,11627,1453.375,14.95478048,21734.90408,1
70.97157,8,4,12,56,11607,11663,972.4166667,0.169081789,164.3334084,1
0.535014,3,6,9,26,11601,11627,1291.888889,16.8219897,21732.14159,1
70.97067,8,4,12,56,11607,11663,972.4166667,0.169083933,164.3354924,1
1.354813,3,5,8,26,11601,11627,1453.375,5.904873957,8581.996187,1
70.140891,8,5,13,56,11607,11663,897.6153846,0.185341244,166.27961,1
1.296904,3,6,9,26,11601,11627,1291.888889,6.939603857,8965.197116,1
70.201078,8,5,13,56,11607,11663,897.6153846,0.185182342,166.1370499,1
1.353907,3,5,8,26,11601,11627,1453.375,5.908825348,8587.73904,1
70.1403,8,5,13,56,11607,11663,897.6153846,0.185342806,166.2810111,1
1.35383,3,5,8,26,11601,11627,1453.375,5.909161416,8588.227473,1
70.137923,8,4,12,56,11607,11663,972.4166667,0.171091465,166.2866464,1
1.353889,3,6,9,26,11601,11627,1291.888889,6.647516894,8587.853214,1
70.307905,8,6,14,56,11607,11663,833.5,0.199124124,165.8846185,1
1.353857,3,5,8,26,11601,11627,1453.375,5.90904357,8588.056198,1
70.305986,8,6,14,56,11607,11663,833.5,0.199129559,165.8891463,1
1.354049,3,4,7,26,11601,11627,1661.0,5.169679975,8586.838438,1
70.309331,8,6,14,56,11601,11657,833.0714286,0.199120085,165.7959169,1
1.404214,3,5,8,26,11607,11633,1454.125,5.697137331,8284.349821,1
70.249354,8,7,15,56,11601,11657,777.5333333,0.213525095,165.937469,1
0.905174,3,5,8,26,11601,11627,1453.375,8.83807975,12845.04416,1
70.246313,8,4,12,56,11601,11657,971.9166667,0.170827471,165.9446525,1
0.905287,3,7,10,26,11601,11627,1162.7,11.0462207,12843.44081,1
70.727647,8,7,15,56,11601,11657,777.5333333,0.21208114,164.8153232,1
0.905753,3,6,9,26,11601,11627,1291.888889,9.936483788,12836.833,1
70.72901,8,5,13,56,11601,11657,897.1538462,0.183800113,164.8121471,1
0.89051,3,5,8,26,11607,11633,1454.125,8.98361613,13063.30081,1
0.890671,3,5,8,26,11607,11633,1454.125,8.981992228,13060.93945,1
70.728975,9,6,15,62,11601,11663,777.9333333,0.212077158,164.8970595,1
0.890502,3,5,8,26,11607,11633,1454.125,8.983696836,13063.41816,1
70.726747,9,4,13,62,11601,11663,897.6153846,0.183805994,164.902254,1
0.892429,3,6,9,26,11607,11633,1292.555556,10.08483588,13035.21064,1
0.881642,3,6,9,26,11607,11633,1292.555556,10.20822511,13194.69807,1
0.882403,3,4,7,26,11607,11633,1661.857143,7.932883274,13183.31873,1
0.881995,3,5,8,26,11607,11633,1454.125,9.070346204,13189.41717,1
0.882113,3,5,8,26,11607,11633,1454.125,9.069132866,13187.65283,1
0.117234,3,6,9,26,11607,11633,1292.555556,76.76953785,99228.89264,1
0.264639,3,4,7,26,11607,11633,1661.857143,26.45112776,43957.99561,1
71.013411,9,5,14,62,11607,11669,833.9285714,0.19714586,164.3210745,1
0.264338,3,5,8,26,11607,11633,1454.125,30.26428285,44008.0503,1
71.016602,9,4,13,62,11607,11669,898.0769231,0.183055787,164.313691,1
0.264437,3,6,9,26,11607,11633,1292.555556,34.03457156,43991.57455,1
71.012717,9,4,13,62,11607,11669,898.0769231,0.183065802,164.3226804,1
0.264547,3,5,8,26,11607,11633,1454.125,30.24037317,43973.28263,1
71.280109,9,5,14,62,11607,11669,833.9285714,0.196408229,163.7062592,1
0.26449,3,6,9,26,11607,11633,1292.555556,34.02775152,43982.75927,1
71.279269,9,5,14,62,11607,11669,833.9285714,0.196410544,163.7081884,1
0.305,3,6,9,26,11607,11633,1292.555556,29.50819672,38140.98361,1
71.227342,9,4,13,62,11607,11669,898.0769231,0.182514181,163.8275369,1
0.519049,3,5,8,26,11601,11627,1453.375,15.41280303,22400.5826,1
70.943232,8,4,12,56,11607,11663,972.4166667,0.169149328,164.3990508,1
0.518028,3,5,8,26,11601,11627,1453.375,15.44318068,22444.73272,1
70.942607,8,5,13,56,11607,11663,897.6153846,0.183246719,164.4004991,1
0.518107,3,4,7,26,11601,11627,1661.0,13.51072269,22441.31039,1
71.257759,8,6,14,56,11601,11657,833.0714286,0.196469833,163.589203,1
0.518106,3,4,7,26,11601,11627,1661.0,13.51074877,22441.3537,1
71.267314,8,7,15,56,11607,11663,777.9333333,0.21047517,163.6514602,1
0.518024,3,4,7,26,11601,11627,1661.0,13.51288743,22444.90603,1
71.265525,8,6,14,56,11607,11663,833.5,0.196448423,163.6555684,1
0.51798,3,4,7,26,11601,11627,1661.0,13.51403529,22446.81262,1
71.263684,8,4,12,56,11607,11663,972.4166667,0.168388713,163.6597962,1
0.519428,3,6,9,26,11601,11627,1291.888889,17.32675173,22384.23805,1
71.26102,8,5,13,56,11607,11663,897.6153846,0.182427925,163.6659144,1
0.517915,3,4,7,26,11601,11627,1661.0,13.51573135,22449.62977,1
71.454864,8,6,14,56,11607,11663,833.5,0.19592788,163.2219187,1
0.51061,3,5,8,26,11607,11633,1454.125,15.66753491,22782.5542,1
0.510489,3,5,8,26,11607,11633,1454.125,15.67124855,22787.95429,1
0.510542,3,4,7,26,11607,11633,1661.857143,13.71091898,22785.58865,1
0.510633,3,5,8,26,11607,11633,1454.125,15.66682921,22781.52803,1
0.510696,3,5,8,26,11607,11633,1454.125,15.66489653,22778.71767,1
0.510711,3,5,8,26,11607,11633,1454.125,15.66443644,22778.04864,1
0.859027,3,5,8,26,11607,11633,1454.125,9.31286211,13542.06562,1
70.978452,8,6,14,56,11607,11663,833.5,0.19724296,164.3174748,1
0.856794,3,6,9,26,11607,11633,1292.555556,10.50427524,13577.35932,1
70.983484,8,6,14,56,11607,11663,833.5,0.197228978,164.3058264,1
70.979394,9,5,14,62,11607,11669,833.9285714,0.197240343,164.3998257,1
0.860652,3,5,8,26,11607,11633,1454.125,9.295278463,13516.4968,1
70.982309,9,6,15,62,11607,11669,778.3333333,0.21132026,164.3930743,1
0.860779,3,5,8,26,11607,11633,1454.125,9.293907031,13514.50256,1
70.981286,8,5,13,56,11607,11663,897.6153846,0.183146865,164.3109143,1
0.802464,3,5,8,26,11607,11633,1454.125,9.969294573,14496.60047,1
70.973551,9,5,14,62,11607,11669,833.9285714,0.197256581,164.4133601,1
1.35536,3,7,10,26,11601,11627,1162.7,7.378113564,8578.532641,1
70.144421,8,4,12,56,11607,11663,972.4166667,0.171075616,166.271242,1
1.299157,3,6,9,26,11601,11627,1291.888889,6.927569185,8949.649657,1
70.20171,8,4,12,56,11607,11663,972.4166667,0.170936007,166.1355542,1
0.524155,3,5,8,26,11601,11627,1453.375,15.26266085,22182.36972,1
70.967992,8,6,14,56,11601,11657,833.0714286,0.197272032,164.2571485,1
1.355925,3,5,8,26,11601,11627,1453.375,5.900031344,8574.958054,1
70.143165,8,5,13,56,11607,11663,897.6153846,0.185335235,166.2742193,1
1.356333,3,5,8,26,11601,11627,1453.375,5.898256549,8572.378612,1
70.140229,8,5,13,56,11607,11663,897.6153846,0.185342993,166.2811794,1
1.356044,3,6,9,26,11601,11627,1291.888889,6.636952783,8574.205557,1
70.212865,8,7,15,56,11607,11663,777.9333333,0.213636062,166.1091596,1
1.355902,3,4,7,26,11601,11627,1661.0,5.162614997,8575.10351,1
70.171236,8,6,14,56,11607,11663,833.5,0.199511948,166.2077037,1
1.356799,3,5,8,26,11601,11627,1453.375,5.896230761,8569.434382,1
70.263044,8,6,14,56,11607,11663,833.5,0.199251259,165.9905312,1
1.405626,3,5,8,26,11607,11633,1454.125,5.691414359,8276.027905,1
70.203287,9,6,15,62,11607,11669,778.3333333,0.213665209,166.2172884,1
1.405413,3,6,9,26,11607,11633,1292.555556,6.403811549,8277.282194,1
70.245525,8,6,14,56,11607,11663,833.5,0.199300952,166.0319287,1
1.405533,3,6,9,26,11607,11633,1292.555556,6.403264811,8276.575506,1
70.243472,9,6,15,62,11607,11669,778.3333333,0.213542975,166.1221985,1
1.405676,3,5,8,26,11607,11633,1454.125,5.691211915,8275.733526,1
70.732708,8,5,13,56,11601,11657,897.1538462,0.183790503,164.8035305,1
1.405631,3,4,7,26,11607,11633,1661.857143,4.97996985,8275.998466,1
70.731703,8,4,12,56,11601,11657,971.9166667,0.169655183,164.8058721,1
1.390583,3,4,7,26,11607,11633,1661.857143,5.033859899,8365.556029,1
70.730685,8,4,12,56,11601,11657,971.9166667,0.169657625,164.8082441,1
0.891812,3,4,7,26,11601,11627,1661.0,7.849187945,13037.50118,1
70.723645,8,4,12,56,11601,11657,971.9166667,0.169674513,164.8246495,1
0.892004,3,6,9,26,11601,11627,1291.888889,10.08964085,13034.69491,1
